Timestamp,TP9,AF7,AF8,TP10,Computed_Attention_Score,State
2026-03-28 20:04:07.268,-2.227,2.376,14.202,8.022,64.4,Neutral
2026-03-28 20:04:07.272,2.625,9.047,5.565,13.498,41.2,Neutral
2026-03-28 20:04:07.276,2.91,4.203,-5.764,-4.043,53.0,Neutral
2026-03-28 20:04:07.280,-2.889,-4.692,-3.771,4.297,43.3,Neutral
2026-03-28 20:04:07.284,2.978,4.207,1.102,7.873,43.9,Neutral
2026-03-28 20:04:07.287,6.644,9.092,-2.741,4.339,46.7,Neutral
2026-03-28 20:04:07.291,-4.882,6.521,8.216,2.34,63.6,Neutral
2026-03-28 20:04:07.295,9.491,-0.96,-3.226,-4.592,42.8,Neutral
2026-03-28 20:04:07.299,1.38,3.923,-10.327,-8.185,43.6,Neutral
2026-03-28 20:04:07.303,-10.183,-4.78,6.352,-2.037,68.5,Neutral
2026-03-28 20:04:07.307,-9.129,-12.512,2.015,-6.347,58.2,Neutral
2026-03-28 20:04:07.311,-0.661,2.378,-7.507,-8.724,52.2,Neutral
2026-03-28 20:04:07.315,-5.686,-1.057,-9.584,-13.403,65.8,Neutral
2026-03-28 20:04:07.319,-8.629,-6.885,-15.714,-14.026,61.0,Neutral
2026-03-28 20:04:07.323,-2.644,-7.512,-4.505,-12.707,66.3,Neutral
2026-03-28 20:04:07.327,-12.452,-5.104,-1.854,-5.828,46.9,Neutral
2026-03-28 20:04:07.330,3.81,-2.489,-7.957,-5.216,56.1,Neutral
2026-03-28 20:04:07.334,2.523,-2.47,6.159,7.454,41.6,Neutral
2026-03-28 20:04:07.338,-1.32,11.077,-2.254,3.406,58.8,Neutral
2026-03-28 20:04:07.342,2.406,1.047,13.995,12.214,60.2,Neutral
2026-03-28 20:04:07.346,9.968,3.404,12.304,12.471,56.8,Neutral
2026-03-28 20:04:07.350,16.806,10.789,9.681,6.817,40.3,Neutral
2026-03-28 20:04:07.354,5.444,0.492,13.178,5.441,41.6,Neutral
2026-03-28 20:04:07.358,9.454,14.279,8.647,3.555,52.7,Neutral
2026-03-28 20:04:07.362,12.998,-2.223,7.391,11.093,57.9,Neutral
2026-03-28 20:04:07.366,-2.859,6.487,10.972,9.117,59.8,Neutral
2026-03-28 20:04:07.370,-2.598,6.021,-4.573,1.75,68.4,Neutral
2026-03-28 20:04:07.373,-4.889,9.765,2.272,-2.482,48.4,Neutral
2026-03-28 20:04:07.377,-0.591,-0.673,1.254,5.442,48.1,Neutral
2026-03-28 20:04:07.381,-3.607,7.756,-10.19,1.766,63.9,Neutral
2026-03-28 20:04:07.385,3.64,-6.178,-9.154,-7.989,48.3,Neutral
2026-03-28 20:04:07.389,-9.347,-5.185,-2.603,-0.046,50.8,Neutral
2026-03-28 20:04:07.393,-2.805,2.754,-13.959,2.748,64.9,Neutral
2026-03-28 20:04:07.397,0.784,-14.159,2.516,-0.637,52.5,Neutral
2026-03-28 20:04:07.401,-16.82,-4.66,-6.46,-10.631,60.3,Neutral
2026-03-28 20:04:07.405,-15.729,-1.048,-10.246,-11.231,52.5,Neutral
2026-03-28 20:04:07.409,-1.067,-12.572,-9.491,-9.628,43.5,Neutral
2026-03-28 20:04:07.412,-8.181,-1.58,-1.625,-13.25,52.9,Neutral
2026-03-28 20:04:07.416,-4.947,-4.244,-10.938,-1.852,47.5,Neutral
2026-03-28 20:04:07.420,-1.583,-9.39,-16.33,-15.428,61.4,Neutral
2026-03-28 20:04:07.424,-13.778,-2.448,-3.62,-5.614,64.5,Neutral
2026-03-28 20:04:07.428,-4.099,-1.769,-5.806,2.915,55.1,Neutral
2026-03-28 20:04:07.432,-12.855,-3.093,3.069,6.344,46.2,Neutral
2026-03-28 20:04:07.436,6.593,-5.242,-4.684,-9.312,40.8,Neutral
2026-03-28 20:04:07.440,-5.488,4.582,6.685,-2.023,61.2,Neutral
2026-03-28 20:04:07.444,2.696,13.53,3.158,12.579,57.1,Neutral
2026-03-28 20:04:07.448,17.309,0.269,12.374,9.489,60.7,Neutral
2026-03-28 20:04:07.452,7.607,5.787,17.041,13.725,55.9,Neutral
2026-03-28 20:04:07.455,4.363,8.546,4.095,14.009,40.2,Neutral
2026-03-28 20:04:07.459,9.324,5.565,18.789,5.752,47.2,Neutral
2026-03-28 20:04:07.463,10.133,0.358,3.757,6.62,57.5,Neutral
2026-03-28 20:04:07.467,9.098,13.264,9.807,4.047,60.1,Neutral
2026-03-28 20:04:07.471,15.473,4.389,16.294,11.731,43.5,Neutral
2026-03-28 20:04:07.475,3.195,13.876,-3.694,12.775,68.8,Neutral
2026-03-28 20:04:07.479,6.673,9.089,-2.97,0.548,68.9,Neutral
2026-03-28 20:04:07.483,11.196,8.479,7.543,-5.276,51.2,Neutral
2026-03-28 20:04:07.487,-5.399,4.121,6.216,8.816,45.8,Neutral
2026-03-28 20:04:07.491,4.032,9.295,6.269,0.273,64.2,Neutral
2026-03-28 20:04:07.495,3.923,-8.084,2.696,-3.076,57.8,Neutral
2026-03-28 20:04:07.498,-6.976,-8.732,-6.477,-5.522,50.3,Neutral
2026-03-28 20:04:07.502,4.123,-4.723,-4.983,2.037,44.4,Neutral
2026-03-28 20:04:07.506,4.027,2.686,-6.606,-11.855,47.9,Neutral
2026-03-28 20:04:07.510,-14.302,-11.74,2.874,-9.377,52.8,Neutral
2026-03-28 20:04:07.514,-5.188,0.585,1.749,-8.765,53.0,Neutral
2026-03-28 20:04:07.518,-15.28,-3.245,-8.064,-7.571,61.1,Neutral
2026-03-28 20:04:07.522,-5.048,-7.672,1.258,-8.294,58.3,Neutral
2026-03-28 20:04:07.526,-8.888,-9.536,-1.122,-13.8,54.9,Neutral
2026-03-28 20:04:07.530,-7.452,-9.956,-13.196,1.787,47.1,Neutral
2026-03-28 20:04:07.534,6.215,1.647,-11.249,2.031,56.0,Neutral
2026-03-28 20:04:07.537,-0.665,0.053,-3.111,-1.732,47.6,Neutral
2026-03-28 20:04:07.541,5.964,0.984,11.226,-5.593,59.0,Neutral
2026-03-28 20:04:07.545,-5.197,11.01,-1.598,12.011,57.2,Neutral
2026-03-28 20:04:07.549,0.272,5.451,3.153,7.562,42.9,Neutral
2026-03-28 20:04:07.553,7.72,14.331,11.699,14.622,49.2,Neutral
2026-03-28 20:04:07.557,14.888,12.802,14.245,-2.946,65.2,Neutral
2026-03-28 20:04:07.561,-1.721,-1.726,-3.797,12.183,66.9,Neutral
2026-03-28 20:04:07.565,7.616,11.424,10.155,5.019,66.5,Neutral
2026-03-28 20:04:07.569,8.309,7.061,-5.143,-0.158,52.7,Neutral
2026-03-28 20:04:07.573,9.838,-3.58,-6.737,-0.262,56.8,Neutral
2026-03-28 20:04:07.577,-0.804,-7.139,-9.268,-7.58,68.7,Neutral
2026-03-28 20:04:07.580,-4.427,-4.126,-7.387,1.384,42.0,Neutral
2026-03-28 20:04:07.584,-10.404,-3.853,-5.981,-2.205,58.8,Neutral
2026-03-28 20:04:07.588,6.007,-5.388,-5.611,3.635,48.2,Neutral
2026-03-28 20:04:07.592,-11.519,-5.621,5.513,-10.953,49.4,Neutral
2026-03-28 20:04:07.596,-10.254,-10.496,5.625,-8.028,67.6,Neutral
2026-03-28 20:04:07.600,3.42,-7.779,-13.705,-5.6,63.2,Neutral
2026-03-28 20:04:07.604,-7.71,-14.399,-10.651,-10.608,63.1,Neutral
2026-03-28 20:04:07.608,-7.853,-3.741,-8.216,-9.434,50.6,Neutral
2026-03-28 20:04:07.612,-16.199,-9.284,2.674,2.361,53.7,Neutral
2026-03-28 20:04:07.616,0.867,2.178,-9.29,-10.26,54.4,Neutral
2026-03-28 20:04:07.620,-1.236,-2.837,-2.053,-7.257,42.2,Neutral
2026-03-28 20:04:07.623,-10.584,-4.153,-12.591,-4.761,42.5,Neutral
2026-03-28 20:04:07.627,-12.729,5.778,4.186,5.548,49.9,Neutral
2026-03-28 20:04:07.631,-10.717,0.285,-5.882,6.2,42.8,Neutral
2026-03-28 20:04:07.635,11.588,1.232,2.454,12.046,60.8,Neutral
2026-03-28 20:04:07.639,4.764,5.305,9.46,3.938,51.1,Neutral
2026-03-28 20:04:07.643,1.933,14.059,16.864,11.63,66.8,Neutral
2026-03-28 20:04:07.647,0.667,12.602,1.132,16.751,56.2,Neutral
2026-03-28 20:04:07.651,13.097,10.759,15.188,11.261,42.9,Neutral
2026-03-28 20:04:07.655,6.287,1.85,4.926,18.424,42.8,Neutral
2026-03-28 20:04:07.659,6.446,9.045,5.182,10.485,54.3,Neutral
2026-03-28 20:04:07.662,0.564,15.825,13.754,9.97,68.9,Neutral
2026-03-28 20:04:07.666,5.659,0.993,-0.766,12.653,52.7,Neutral
2026-03-28 20:04:07.670,6.961,5.716,-1.947,10.267,67.3,Neutral
2026-03-28 20:04:07.674,14.38,1.548,6.921,3.109,46.4,Neutral
2026-03-28 20:04:07.678,11.864,-2.817,0.242,-5.425,62.3,Neutral
2026-03-28 20:04:07.682,10.576,2.818,10.476,3.291,51.5,Neutral
2026-03-28 20:04:07.686,-4.12,1.754,0.508,0.039,57.5,Neutral
2026-03-28 20:04:07.690,0.72,-0.766,7.005,-5.954,67.4,Neutral
2026-03-28 20:04:07.694,-5.334,-8.944,-11.24,-12.972,48.9,Neutral
2026-03-28 20:04:07.698,-12.026,1.322,-0.625,-2.53,51.9,Neutral
2026-03-28 20:04:07.702,-13.081,-2.501,-15.806,-14.964,47.4,Neutral
2026-03-28 20:04:07.705,0.36,-13.127,-17.097,-5.127,45.0,Neutral
2026-03-28 20:04:07.709,-0.013,-6.738,-12.207,-5.966,45.7,Neutral
2026-03-28 20:04:07.713,-8.985,-9.332,-18.714,-17.269,43.9,Neutral
2026-03-28 20:04:07.717,-7.768,-11.308,-14.045,-9.709,48.0,Neutral
2026-03-28 20:04:07.721,-8.254,-13.264,-14.525,-13.569,65.1,Neutral
2026-03-28 20:04:07.725,-3.228,-14.302,-14.633,-12.685,63.3,Neutral
2026-03-28 20:04:07.729,-5.577,-9.941,-3.942,-1.166,59.7,Neutral
2026-03-28 20:04:07.733,-7.305,-3.182,-8.104,-8.486,46.5,Neutral
2026-03-28 20:04:07.737,-11.963,2.672,1.78,-10.78,42.4,Neutral
2026-03-28 20:04:07.741,-3.245,-4.789,-9.116,-8.963,65.5,Neutral
2026-03-28 20:04:07.744,-0.811,-3.219,-2.078,5.551,63.9,Neutral
2026-03-28 20:04:07.748,4.768,1.136,-0.092,-3.737,58.9,Neutral
2026-03-28 20:04:07.752,6.221,1.245,16.623,-2.302,64.3,Neutral
2026-03-28 20:04:07.756,12.471,5.95,1.94,14.197,59.9,Neutral
2026-03-28 20:04:07.760,15.141,4.947,10.776,6.556,49.4,Neutral
2026-03-28 20:04:07.764,13.192,-2.556,9.504,14.291,57.9,Neutral
2026-03-28 20:04:07.768,2.767,7.859,4.856,10.729,63.8,Neutral
2026-03-28 20:04:07.772,14.487,10.28,2.674,13.45,56.3,Neutral
2026-03-28 20:04:07.776,-1.7,13.471,12.895,10.264,43.9,Neutral
2026-03-28 20:04:07.780,0.796,1.716,-4.416,-1.788,54.2,Neutral
2026-03-28 20:04:07.784,-2.638,7.322,-0.094,-0.992,44.6,Neutral
2026-03-28 20:04:07.787,8.157,2.794,4.439,1.708,44.8,Neutral
2026-03-28 20:04:07.791,9.582,-3.601,-7.331,0.938,54.9,Neutral
2026-03-28 20:04:07.795,-0.47,3.783,-8.438,9.07,45.1,Neutral
2026-03-28 20:04:07.799,-6.928,-7.071,-2.751,-11.063,63.6,Neutral
2026-03-28 20:04:07.803,-4.74,-9.373,3.193,-10.48,40.1,Neutral
2026-03-28 20:04:07.807,1.395,2.856,-3.47,-12.183,47.8,Neutral
2026-03-28 20:04:07.811,-9.814,-11.257,-12.39,-6.662,69.0,Neutral
2026-03-28 20:04:07.815,-9.666,-9.145,-15.241,-12.65,43.2,Neutral
2026-03-28 20:04:07.819,-0.141,-12.435,1.263,0.818,45.1,Neutral
2026-03-28 20:04:07.823,2.212,-10.682,-12.54,-1.198,53.5,Neutral
2026-03-28 20:04:07.827,2.022,-11.903,-2.033,-0.913,43.5,Neutral
2026-03-28 20:04:07.830,-0.969,-10.363,3.986,-4.113,64.5,Neutral
2026-03-28 20:04:07.834,-0.463,7.204,-2.002,-3.299,54.6,Neutral
2026-03-28 20:04:07.838,-2.149,6.859,-0.996,-1.014,53.7,Neutral
2026-03-28 20:04:07.842,14.277,-4.006,1.82,-3.05,59.8,Neutral
2026-03-28 20:04:07.846,11.151,4.323,16.433,16.75,41.4,Neutral
2026-03-28 20:04:07.850,16.21,10.384,9.961,4.288,53.9,Neutral
2026-03-28 20:04:07.854,0.47,17.534,10.531,12.226,69.0,Neutral
2026-03-28 20:04:07.858,15.16,16.511,12.327,17.909,52.7,Neutral
2026-03-28 20:04:07.862,5.129,14.03,14.089,1.362,66.5,Neutral
2026-03-28 20:04:07.866,-0.164,10.434,-4.098,7.297,52.6,Neutral
2026-03-28 20:04:07.869,6.121,3.377,-4.692,-3.05,57.2,Neutral
2026-03-28 20:04:07.873,0.495,-5.459,9.677,6.346,49.2,Neutral
2026-03-28 20:04:07.877,2.521,-2.908,1.144,-8.693,58.5,Neutral
2026-03-28 20:04:07.881,-3.315,-9.59,5.89,-4.56,56.3,Neutral
2026-03-28 20:04:07.885,-8.045,-2.309,-8.206,-6.209,48.0,Neutral
2026-03-28 20:04:07.889,4.092,-7.27,-10.96,-6.843,46.6,Neutral
2026-03-28 20:04:07.893,-2.762,-14.547,-13.456,-8.669,41.4,Neutral
2026-03-28 20:04:07.897,-13.866,-6.065,-0.115,0.953,67.5,Neutral
2026-03-28 20:04:07.901,-15.213,-3.895,-8.127,-7.503,54.9,Neutral
2026-03-28 20:04:07.905,-4.496,-9.578,-3.771,0.807,61.6,Neutral
2026-03-28 20:04:07.909,-15.169,-6.572,-17.092,-14.848,41.4,Neutral
2026-03-28 20:04:07.912,-15.11,-8.827,-2.037,-7.048,57.6,Neutral
2026-03-28 20:04:07.916,-5.859,-16.733,-8.63,-15.249,50.3,Neutral
2026-03-28 20:04:07.920,-11.892,-4.172,-12.817,-16.9,64.8,Neutral
2026-03-28 20:04:07.924,-11.138,-18.478,-3.789,-7.84,42.9,Neutral
2026-03-28 20:04:07.928,-1.873,-6.502,-15.923,-4.509,48.9,Neutral
2026-03-28 20:04:07.932,-3.377,-4.723,-11.262,-5.163,64.2,Neutral
2026-03-28 20:04:07.936,-4.626,-1.633,8.558,-6.125,65.2,Neutral
2026-03-28 20:04:07.940,0.803,1.419,9.082,4.407,52.8,Neutral
2026-03-28 20:04:07.944,3.859,9.238,13.704,9.007,47.4,Neutral
2026-03-28 20:04:07.948,-0.266,6.186,12.275,12.803,60.2,Neutral
2026-03-28 20:04:07.952,3.079,4.566,7.604,6.781,43.2,Neutral
2026-03-28 20:04:07.955,10.714,11.252,8.883,19.592,55.4,Neutral
2026-03-28 20:04:07.959,6.471,11.578,6.612,6.879,45.7,Neutral
2026-03-28 20:04:07.963,9.014,5.917,7.955,19.26,42.1,Neutral
2026-03-28 20:04:07.967,16.059,14.096,9.774,4.785,60.3,Neutral
2026-03-28 20:04:07.971,7.164,3.746,2.934,5.24,41.1,Neutral
2026-03-28 20:04:07.975,4.452,2.097,-1.701,13.571,43.5,Neutral
2026-03-28 20:04:07.979,7.086,6.104,-2.792,11.783,58.1,Neutral
2026-03-28 20:04:07.983,-1.973,4.544,13.561,1.495,49.7,Neutral
2026-03-28 20:04:07.987,2.075,1.87,4.546,12.084,68.1,Neutral
2026-03-28 20:04:07.991,3.44,4.039,1.275,10.502,46.4,Neutral
2026-03-28 20:04:07.994,-8.206,-6.839,-1.128,5.448,44.1,Neutral
2026-03-28 20:04:07.998,0.185,7.132,-10.517,-2.906,48.1,Neutral
2026-03-28 20:04:08.002,-1.478,-5.865,-0.529,0.307,59.4,Neutral
2026-03-28 20:04:08.006,-13.892,-12.819,-3.141,-6.023,50.4,Neutral
2026-03-28 20:04:08.010,-16.521,-1.882,0.502,0.859,42.8,Neutral
2026-03-28 20:04:08.014,-6.44,-0.501,0.241,-9.469,43.4,Neutral
2026-03-28 20:04:08.018,-10.777,-17.985,-9.591,-7.812,62.1,Neutral
2026-03-28 20:04:08.022,-6.692,-8.418,-1.939,-11.554,44.2,Neutral
2026-03-28 20:04:08.026,-16.067,-15.631,-10.609,-3.77,42.5,Neutral
2026-03-28 20:04:08.030,-14.842,0.68,-3.359,-11.215,64.6,Neutral
2026-03-28 20:04:08.034,6.117,-9.007,0.669,6.555,64.3,Neutral
2026-03-28 20:04:08.037,4.121,4.845,2.136,8.33,50.8,Neutral
2026-03-28 20:04:08.041,6.408,7.287,1.996,-6.632,65.9,Neutral
2026-03-28 20:04:08.045,3.392,3.645,2.884,-4.402,43.3,Neutral
2026-03-28 20:04:08.049,5.795,9.049,11.107,9.399,48.4,Neutral
2026-03-28 20:04:08.053,5.472,1.684,5.724,-2.556,68.2,Neutral
2026-03-28 20:04:08.057,6.244,5.797,15.032,9.285,68.5,Neutral
2026-03-28 20:04:08.061,12.308,4.573,12.834,8.041,58.2,Neutral
2026-03-28 20:04:08.065,13.348,-2.401,5.438,9.484,66.6,Neutral
2026-03-28 20:04:08.069,1.75,7.512,-3.163,2.199,42.8,Neutral
2026-03-28 20:04:08.073,8.112,5.267,-1.824,-5.558,44.5,Neutral
2026-03-28 20:04:08.077,-6.596,7.308,5.837,-4.343,54.3,Neutral
2026-03-28 20:04:08.080,-8.567,1.82,-0.615,-3.113,44.6,Neutral
2026-03-28 20:04:08.084,-7.17,-4.087,5.556,-11.095,58.7,Neutral
2026-03-28 20:04:08.088,-6.816,5.308,-0.755,1.532,64.0,Neutral
2026-03-28 20:04:08.092,3.811,-9.273,-11.615,3.774,53.3,Neutral
2026-03-28 20:04:08.096,2.475,-10.197,4.815,-7.191,64.9,Neutral
2026-03-28 20:04:08.100,-10.866,-9.749,-5.187,-8.172,48.3,Neutral
2026-03-28 20:04:08.104,-12.45,-15.295,-6.241,-8.422,64.0,Neutral
2026-03-28 20:04:08.108,-15.256,-2.762,0.483,-14.597,67.8,Neutral
2026-03-28 20:04:08.112,-6.488,0.476,-3.605,-4.194,62.3,Neutral
2026-03-28 20:04:08.116,-10.555,-5.416,-1.487,-2.526,42.5,Neutral
2026-03-28 20:04:08.119,-14.216,-0.307,-4.674,-4.698,50.0,Neutral
2026-03-28 20:04:08.123,-7.24,-2.294,-2.977,-8.101,62.7,Neutral
2026-03-28 20:04:08.127,-5.944,0.056,-9.584,6.44,67.4,Neutral
2026-03-28 20:04:08.131,3.566,1.39,9.095,-10.45,60.6,Neutral
2026-03-28 20:04:08.135,-4.634,3.369,9.741,-6.606,45.1,Neutral
2026-03-28 20:04:08.139,6.501,-1.74,4.793,7.311,46.0,Neutral
2026-03-28 20:04:08.143,-0.328,0.571,17.527,6.625,62.1,Neutral
2026-03-28 20:04:08.147,2.353,4.529,3.717,9.917,47.4,Neutral
2026-03-28 20:04:08.151,19.546,20.5,1.839,9.284,51.9,Neutral
2026-03-28 20:04:08.155,8.185,10.496,19.524,12.969,56.0,Neutral
2026-03-28 20:04:08.159,12.08,8.477,17.058,8.149,49.3,Neutral
2026-03-28 20:04:08.162,17.717,2.895,17.613,14.088,45.9,Neutral
2026-03-28 20:04:08.166,10.38,8.736,-0.068,13.77,49.0,Neutral
2026-03-28 20:04:08.170,-3.261,9.964,16.459,12.979,59.1,Neutral
2026-03-28 20:04:08.174,13.281,8.431,2.958,3.199,63.3,Neutral
2026-03-28 20:04:08.178,-0.228,-5.885,4.832,10.947,40.8,Neutral
2026-03-28 20:04:08.182,0.237,7.567,1.612,9.94,61.2,Neutral
2026-03-28 20:04:08.186,-6.311,-8.243,-1.482,-9.67,47.6,Neutral
2026-03-28 20:04:08.190,-4.357,-11.037,2.738,-1.097,61.1,Neutral
2026-03-28 20:04:08.194,6.353,-2.983,-7.628,3.837,40.1,Neutral
2026-03-28 20:04:08.198,-10.876,-8.483,-3.888,-11.715,43.1,Neutral
2026-03-28 20:04:08.201,-9.929,-13.995,-9.569,-1.128,59.9,Neutral
2026-03-28 20:04:08.205,-8.844,-6.384,-2.388,-3.445,54.5,Neutral
2026-03-28 20:04:08.209,-1.779,-13.223,-16.058,-8.452,43.4,Neutral
2026-03-28 20:04:08.213,-1.478,-2.092,-9.856,-15.342,53.6,Neutral
2026-03-28 20:04:08.217,-5.564,-14.118,-13.953,-15.703,68.3,Neutral
2026-03-28 20:04:08.221,-16.125,-21.126,-5.555,-3.016,56.6,Neutral
2026-03-28 20:04:08.225,-0.197,-12.472,-18.045,-1.452,61.7,Neutral
2026-03-28 20:04:08.229,-5.729,-14.957,-6.961,-2.629,41.9,Neutral
2026-03-28 20:04:08.233,3.785,2.722,-10.724,-2.457,67.0,Neutral
2026-03-28 20:04:08.237,5.681,-10.289,-3.223,5.528,49.5,Neutral
2026-03-28 20:04:08.241,6.233,-1.482,8.154,1.994,64.4,Neutral
2026-03-28 20:04:08.244,10.017,9.694,-0.208,0.81,58.1,Neutral
2026-03-28 20:04:08.248,8.82,-3.621,-0.139,2.379,46.3,Neutral
2026-03-28 20:04:08.252,10.197,15.144,5.665,-2.904,64.3,Neutral
2026-03-28 20:04:08.256,6.0,6.288,14.858,5.983,55.1,Neutral
2026-03-28 20:04:08.260,13.298,10.603,5.842,8.258,44.5,Neutral
2026-03-28 20:04:08.264,-0.213,16.278,0.028,13.896,47.0,Neutral
2026-03-28 20:04:08.268,-3.776,9.434,-2.906,7.548,67.4,Neutral
2026-03-28 20:04:08.272,-1.302,6.599,3.571,8.489,65.7,Neutral
2026-03-28 20:04:08.276,1.234,6.546,-5.466,-2.69,40.9,Neutral
2026-03-28 20:04:08.280,0.546,-1.948,-1.749,1.291,54.3,Neutral
2026-03-28 20:04:08.284,3.643,11.132,6.652,0.918,54.9,Neutral
2026-03-28 20:04:08.287,3.449,3.295,10.337,-5.972,59.6,Neutral
2026-03-28 20:04:08.291,-8.452,1.633,-4.864,-8.284,51.4,Neutral
2026-03-28 20:04:08.295,1.924,1.784,-0.062,9.792,41.5,Neutral
2026-03-28 20:04:08.299,5.794,-7.576,-2.321,-4.691,53.6,Neutral
2026-03-28 20:04:08.303,-10.913,0.553,0.179,3.752,41.9,Neutral
2026-03-28 20:04:08.307,5.722,-5.103,0.718,-3.374,64.9,Neutral
2026-03-28 20:04:08.311,-11.31,-2.158,-13.344,-8.294,42.0,Neutral
2026-03-28 20:04:08.315,-4.355,-6.074,-9.398,3.687,63.4,Neutral
2026-03-28 20:04:08.319,-13.29,3.6,-1.221,-10.343,53.0,Neutral
2026-03-28 20:04:08.323,-11.59,2.992,-12.838,-1.925,41.7,Neutral
2026-03-28 20:04:08.326,2.773,-10.537,-7.567,-2.567,40.4,Neutral
2026-03-28 20:04:08.330,-6.886,-3.109,6.582,-5.598,60.0,Neutral
2026-03-28 20:04:08.334,10.705,5.701,-7.868,-8.952,45.2,Neutral
2026-03-28 20:04:08.338,-4.209,-2.592,-4.848,-4.869,59.0,Neutral
2026-03-28 20:04:08.342,-2.079,15.254,-0.114,2.231,45.6,Neutral
2026-03-28 20:04:08.346,12.913,15.367,10.369,11.96,56.7,Neutral
2026-03-28 20:04:08.350,12.932,15.324,15.509,14.081,67.2,Neutral
2026-03-28 20:04:08.354,0.807,11.138,15.465,8.859,51.4,Neutral
2026-03-28 20:04:08.358,13.599,9.313,2.391,4.257,57.2,Neutral
2026-03-28 20:04:08.362,2.817,2.653,10.969,11.094,54.9,Neutral
2026-03-28 20:04:08.366,12.427,10.603,13.107,-1.324,61.9,Neutral
2026-03-28 20:04:08.369,10.357,5.913,2.785,10.579,67.1,Neutral
2026-03-28 20:04:08.373,0.911,-4.167,-7.038,-5.511,44.8,Neutral
2026-03-28 20:04:08.377,1.038,-4.518,9.412,5.248,65.9,Neutral
2026-03-28 20:04:08.381,-3.55,5.287,7.531,7.738,50.1,Neutral
2026-03-28 20:04:08.385,1.881,2.739,5.404,-1.33,45.3,Neutral
2026-03-28 20:04:08.389,1.659,3.945,-1.083,-7.868,41.0,Neutral
2026-03-28 20:04:08.393,1.848,-10.874,-0.002,1.012,59.7,Neutral
2026-03-28 20:04:08.397,-6.924,2.432,3.433,-6.329,48.3,Neutral
2026-03-28 20:04:08.401,-1.254,-4.783,-13.205,-10.782,41.9,Neutral
2026-03-28 20:04:08.405,-4.259,-16.99,-5.974,-8.945,64.1,Neutral
2026-03-28 20:04:08.409,-0.445,-15.244,-8.758,-10.089,60.3,Neutral
2026-03-28 20:04:08.412,-7.236,-5.26,-17.076,-4.656,57.8,Neutral
2026-03-28 20:04:08.416,-9.569,-17.761,-9.052,-19.686,55.9,Neutral
2026-03-28 20:04:08.420,-16.477,-7.58,-4.343,-19.321,64.9,Neutral
2026-03-28 20:04:08.424,-2.932,-0.243,-9.715,-15.224,42.8,Neutral
2026-03-28 20:04:08.428,-0.543,3.567,-13.044,0.793,48.4,Neutral
2026-03-28 20:04:08.432,-6.113,-3.226,-4.082,-3.688,60.0,Neutral
2026-03-28 20:04:08.436,-5.771,8.386,8.475,0.824,62.7,Neutral
2026-03-28 20:04:08.440,0.87,3.654,-5.014,-3.262,59.2,Neutral
2026-03-28 20:04:08.444,15.701,10.154,7.025,-3.172,52.5,Neutral
2026-03-28 20:04:08.448,11.815,2.439,2.14,13.252,50.8,Neutral
2026-03-28 20:04:08.451,5.8,3.51,11.597,1.431,68.8,Neutral
2026-03-28 20:04:08.455,12.765,15.0,12.763,2.679,68.4,Neutral
2026-03-28 20:04:08.459,4.47,15.579,12.766,20.314,53.9,Neutral
2026-03-28 20:04:08.463,10.436,18.217,13.926,1.556,41.8,Neutral
2026-03-28 20:04:08.467,14.824,3.885,4.683,4.175,55.8,Neutral
2026-03-28 20:04:08.471,0.593,15.045,1.342,4.842,65.5,Neutral
2026-03-28 20:04:08.475,11.37,-0.602,10.421,1.917,58.4,Neutral
2026-03-28 20:04:08.479,6.624,-2.87,13.208,10.368,46.1,Neutral
2026-03-28 20:04:08.483,10.513,-5.2,7.952,9.975,51.1,Neutral
2026-03-28 20:04:08.487,12.154,7.46,6.184,4.821,64.0,Neutral
2026-03-28 20:04:08.491,10.015,-6.05,9.589,9.137,50.7,Neutral
2026-03-28 20:04:08.494,5.057,-8.161,-5.636,-9.316,51.5,Neutral
2026-03-28 20:04:08.498,-8.58,-8.216,-11.343,-10.324,51.1,Neutral
2026-03-28 20:04:08.502,3.084,-2.294,-2.624,-11.934,53.0,Neutral
2026-03-28 20:04:08.506,-7.723,-4.128,-7.021,-11.821,42.7,Neutral
2026-03-28 20:04:08.510,-2.721,-10.104,-5.306,-1.592,65.2,Neutral
2026-03-28 20:04:08.514,1.328,0.212,-16.062,-9.769,58.3,Neutral
2026-03-28 20:04:08.518,-8.047,-5.577,-17.506,-11.524,68.8,Neutral
2026-03-28 20:04:08.522,-12.95,-14.016,-14.825,-5.87,49.2,Neutral
2026-03-28 20:04:08.526,-9.23,-14.431,-14.747,-15.562,50.0,Neutral
2026-03-28 20:04:08.530,-5.113,-7.656,-13.71,-0.929,64.0,Neutral
2026-03-28 20:04:08.534,0.261,4.707,-3.016,-4.501,64.5,Neutral
2026-03-28 20:04:08.537,1.96,-10.062,-3.422,-7.679,59.5,Neutral
2026-03-28 20:04:08.541,10.435,0.529,2.859,11.348,65.2,Neutral
2026-03-28 20:04:08.545,13.727,-0.967,9.55,0.332,44.6,Neutral
2026-03-28 20:04:08.549,10.796,11.045,5.649,-2.632,69.0,Neutral
2026-03-28 20:04:08.553,15.828,-0.413,1.392,7.61,59.1,Neutral
2026-03-28 20:04:08.557,-3.144,10.408,-3.14,14.347,63.7,Neutral
2026-03-28 20:04:08.561,-0.219,9.384,1.104,-0.014,46.0,Neutral
